fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
7.3,0.28,0.54,12.9,0.049,62.0,162.5,0.9984,3.06,0.45,9.1,6.0
5.8,0.12,0.21,1.3,0.055999999999999994,35.0,121.0,0.9908,3.32,0.33,11.4,6.0
6.1,0.25,0.18,10.5,0.049,41.0,124.0,0.9963,3.14,0.35,10.5,5.0
6.4,0.24,0.27,1.5,0.04,35.0,105.0,0.9891399999999999,3.13,0.3,12.4,6.0
7.3,0.26,0.53,12.7,0.047,60.5,156.0,0.9984,3.06,0.45,9.1,6.0
7.3,0.28,0.54,12.9,0.049,62.0,152.0,0.9984,3.06,0.45,9.1,6.0
8.3,0.18,0.37,1.2,0.049,6.0,94.0,0.9937,3.18,0.52,10.1,5.0
7.1,0.09,0.3,6.2,0.032,24.0,134.0,0.993,2.99,0.39,10.9,6.0
8.3,0.14,0.36,8.8,0.026000000000000002,13.0,60.0,0.9956,3.13,0.35,11.05,5.0
5.8,0.28,0.3,3.9,0.026000000000000002,36.0,105.0,0.9896299999999999,3.26,0.58,12.75,6.0
6.0,0.23,0.34,1.3,0.025,23.0,111.0,0.98961,3.36,0.37,12.7,6.0
6.9,0.28,0.37,9.1,0.037000000000000005,16.0,76.0,0.9948,3.05,0.54,11.1,5.0
6.9,0.28,0.37,9.1,0.037000000000000005,16.0,76.0,0.9948,3.05,0.54,11.1,5.0
5.8,0.28,0.3,3.9,0.026000000000000002,36.0,105.0,0.9896299999999999,3.26,0.58,12.75,6.0
6.3,0.25,0.53,1.8,0.021,41.0,101.0,0.9893149999999999,3.19,0.31,13.0,6.0
6.5,0.2,0.31,2.1,0.033,32.0,95.0,0.9894350000000001,2.96,0.61,12.0,6.0
5.9,0.29,0.32,1.4,0.022000000000000002,17.0,47.0,0.9899,3.35,0.35,11.5,6.0
6.4,0.46,0.22,14.7,0.047,51.0,183.0,0.998275,3.39,0.6,10.5,5.0
6.9,0.28,0.37,9.1,0.037000000000000005,16.0,76.0,0.9948,3.05,0.54,11.1,5.0
6.8,0.23,0.33,1.9,0.047,20.0,101.0,0.9914,3.1,0.46,11.1,6.0
7.0,0.23,0.32,1.8,0.048,25.0,113.0,0.9915,3.11,0.47,11.1,6.0
6.4,0.55,0.26,9.6,0.027000000000000003,20.0,104.0,0.9924,3.22,0.73,13.1,6.0
5.7,0.28,0.3,3.9,0.026000000000000002,36.0,105.0,0.9896299999999999,3.26,0.58,12.75,6.0
6.0,0.23,0.34,1.3,0.025,23.0,111.0,0.98961,3.36,0.37,12.7,6.0
6.8,0.45,0.3,11.8,0.094,23.0,97.0,0.997,3.09,0.44,9.6,5.0
6.1,0.2,0.4,1.9,0.027999999999999997,32.0,138.0,0.9914,3.26,0.72,11.7,5.0
6.1,0.37,0.46,12.0,0.042,61.0,210.0,0.997,3.17,0.59,9.7,6.0
5.9,0.21,0.23,7.9,0.033,22.0,130.0,0.9944,3.38,0.59,10.9,6.0
6.9,0.22,0.32,9.3,0.04,22.0,110.0,0.9958,3.34,0.54,10.7,7.0
5.4,0.27,0.22,4.6,0.022000000000000002,29.0,107.0,0.9888899999999999,3.33,0.54,13.8,6.0
6.0,0.26,0.26,2.2,0.035,10.0,72.0,0.9894649999999999,3.11,0.48,12.15,6.0
5.6,0.18,0.3,10.2,0.027999999999999997,28.0,131.0,0.9954,3.49,0.42,10.8,7.0
5.6,0.26,0.27,10.6,0.03,27.0,119.0,0.9947,3.4,0.34,10.7,7.0
7.0,0.23,0.35,1.4,0.036000000000000004,31.0,113.0,0.9912,3.16,0.48,10.8,7.0
5.8,0.28,0.66,9.1,0.039,26.0,159.0,0.9965,3.66,0.55,10.8,5.0
8.6,0.36,0.26,11.1,0.03,43.5,171.0,0.9948,3.03,0.49,12.0,5.0
5.8,0.28,0.66,9.1,0.039,26.0,159.0,0.9965,3.66,0.55,10.8,5.0
6.4,0.3,0.27,4.4,0.055,17.0,135.0,0.9925,3.23,0.44,12.2,6.0
6.2,0.2,0.32,2.8,0.05,17.0,126.0,0.9936,3.18,0.55,9.4,6.0
5.8,0.29,0.15,1.1,0.028999999999999998,12.0,83.0,0.9898,3.3,0.4,11.4,6.0
5.7,0.22,0.28,1.3,0.027000000000000003,26.0,101.0,0.9894799999999999,3.35,0.38,12.5,7.0
5.6,0.22,0.32,1.2,0.024,29.0,97.0,0.9882299999999999,3.2,0.46,13.05,7.0
6.8,0.32,0.23,3.3,0.026000000000000002,31.0,99.0,0.9896,3.1,0.4,12.4,6.0
6.2,0.2,0.26,9.7,0.03,39.0,102.0,0.9908,3.08,0.56,12.9,7.0
6.1,0.35,0.24,2.3,0.034,25.0,133.0,0.9906,3.34,0.59,12.0,7.0
5.9,0.3,0.29,1.1,0.036000000000000004,23.0,56.0,0.9904,3.19,0.38,11.3,5.0
6.3,0.15,0.34,11.4,0.05,25.0,96.0,0.99754,3.21,0.49,10.0,6.0
4.8,0.13,0.32,1.2,0.042,40.0,98.0,0.9898,3.42,0.64,11.8,7.0
6.0,0.2,0.26,14.7,0.045,53.0,125.0,0.998365,2.99,0.69,9.4,6.0
5.7,0.2,0.24,13.8,0.047,44.0,112.0,0.9983700000000001,2.97,0.66,8.8,6.0
6.0,0.27,0.26,1.3,0.038,32.0,138.0,0.99125,3.46,0.43,11.1,6.0
6.3,0.37,0.51,6.3,0.048,35.0,146.0,0.9943,3.1,1.01,10.5,6.0
6.4,0.23,0.37,7.9,0.05,60.0,150.0,0.9948799999999999,2.86,0.49,9.3,6.0
5.9,0.34,0.25,2.0,0.042,12.0,110.0,0.99034,3.02,0.54,11.4,6.0
5.0,0.33,0.23,11.8,0.03,23.0,158.0,0.9932200000000001,3.41,0.64,11.8,6.0
5.4,0.29,0.38,1.2,0.028999999999999998,31.0,132.0,0.98895,3.28,0.36,12.4,6.0
8.0,0.33,0.35,10.0,0.035,22.0,108.0,0.9945700000000001,3.12,0.36,11.6,6.0
6.4,0.3,0.33,5.2,0.05,30.0,137.0,0.9930399999999999,3.26,0.58,11.1,5.0
5.4,0.29,0.38,1.2,0.028999999999999998,31.0,132.0,0.98895,3.28,0.36,12.4,6.0
6.4,0.33,0.3,7.2,0.040999999999999995,42.0,168.0,0.99331,3.22,0.49,11.1,6.0
7.0,0.33,0.78,9.9,0.042,21.0,251.0,0.99435,3.01,0.55,11.0,6.0
6.7,0.45,0.3,5.3,0.036000000000000004,27.0,165.0,0.9912200000000001,3.12,0.46,12.2,6.0
6.5,0.36,0.31,13.55,0.053,20.0,113.0,0.99544,3.2,0.56,11.0,6.0
5.8,0.42,0.3,2.2,0.035,26.0,129.0,0.9890000000000001,3.32,0.47,12.9,6.0
7.1,0.39,0.3,9.9,0.037000000000000005,29.0,124.0,0.9941399999999999,3.07,0.42,10.9,6.0
6.7,0.53,0.29,4.3,0.069,20.0,114.0,0.9901399999999999,3.22,0.59,13.4,6.0
6.7,0.66,0.0,13.0,0.033,32.0,75.0,0.99551,3.15,0.5,10.7,6.0
6.5,0.36,0.31,13.55,0.053,20.0,113.0,0.99544,3.2,0.56,11.0,6.0
6.5,0.16,0.33,1.0,0.027000000000000003,23.0,75.0,0.9908,3.3,0.39,11.4,7.0
8.3,0.22,0.34,1.1,0.043,20.0,116.0,0.9927,3.0,0.47,10.2,6.0
6.9,0.23,0.35,6.9,0.03,45.0,116.0,0.99244,2.8,0.54,11.0,6.0
6.4,0.17,0.34,13.4,0.044000000000000004,45.0,139.0,0.9975200000000001,3.06,0.43,9.1,6.0
5.0,0.33,0.18,4.6,0.032,40.0,124.0,0.9911399999999999,3.18,0.4,11.0,6.0
6.8,0.38,0.29,9.9,0.037000000000000005,40.0,146.0,0.99326,3.11,0.37,11.5,6.0
6.5,0.29,0.32,3.0,0.036000000000000004,38.0,93.0,0.9906,3.16,0.59,12.0,6.0
6.9,0.29,0.32,5.8,0.04,16.0,112.0,0.993,3.04,0.58,11.2,5.0
6.6,0.28,0.3,12.9,0.033,31.0,177.0,0.99479,3.12,0.39,11.2,6.0
6.2,0.36,0.27,3.2,0.032,13.0,73.0,0.9894200000000001,2.9,0.69,12.6,7.0
6.0,0.615,0.04,0.8,0.032,8.0,50.0,0.99036,3.14,0.4,11.0,4.0
5.9,0.44,0.36,2.5,0.03,12.0,73.0,0.9920100000000001,3.22,0.48,10.8,6.0
5.9,0.42,0.36,2.4,0.034,19.0,77.0,0.9918399999999999,3.25,0.48,10.9,5.0
5.8,0.34,0.21,7.2,0.040999999999999995,48.0,146.0,0.99441,3.16,0.49,9.8,5.0
5.8,0.27,0.2,7.3,0.04,42.0,145.0,0.9944200000000001,3.15,0.48,9.8,5.0
7.1,0.33,0.18,6.3,0.094,27.0,166.0,0.99474,2.9,0.49,9.5,5.0
6.1,0.44,0.28,4.25,0.032,43.0,132.0,0.9916,3.26,0.47,11.266666666666698,7.0
7.3,0.28,0.37,1.2,0.039,26.0,99.0,0.99198,3.01,0.62,10.8,5.0
5.2,0.5,0.18,2.0,0.036000000000000004,23.0,129.0,0.98949,3.36,0.77,13.4,7.0
6.1,0.44,0.28,4.25,0.032,43.0,132.0,0.9916,3.26,0.47,11.3,7.0
6.4,0.62,0.12,4.7,0.06,33.0,196.0,0.99556,3.22,0.48,8.9,5.0
6.4,0.38,0.19,4.5,0.038,36.0,119.0,0.99151,3.07,0.42,11.2,6.0
7.5,0.305,0.38,1.4,0.047,30.0,95.0,0.9915799999999999,3.22,0.52,11.5,7.0
6.5,0.5,0.22,4.1,0.036000000000000004,35.0,131.0,0.9902,3.26,0.55,13.0,7.0
6.6,0.4,0.3,5.3,0.038,20.0,125.0,0.9920399999999999,3.36,0.73,12.6,6.0
6.4,0.4,0.25,4.2,0.032,15.0,91.0,0.98988,3.26,0.52,13.1,6.0
8.3,0.49,0.23,6.65,0.034,6.0,158.0,0.99344,3.05,0.48,11.2,5.0
6.3,0.3,0.91,8.2,0.034,50.0,199.0,0.9939399999999999,3.39,0.49,11.7,6.0
6.1,0.19,0.37,2.6,0.040999999999999995,24.0,99.0,0.9915299999999999,3.18,0.5,10.9,6.0
6.1,0.19,0.37,2.6,0.040999999999999995,24.0,99.0,0.9915299999999999,3.18,0.5,10.9,6.0
5.6,0.24,0.34,2.0,0.040999999999999995,14.0,73.0,0.9898100000000001,3.04,0.45,11.6,7.0
5.7,0.25,0.32,12.2,0.040999999999999995,43.0,127.0,0.99524,3.23,0.53,10.4,7.0
6.6,0.21,0.39,2.3,0.040999999999999995,31.0,102.0,0.99221,3.22,0.58,10.9,7.0
6.3,0.3,0.91,8.2,0.034,50.0,199.0,0.9939399999999999,3.39,0.49,11.7,6.0
6.2,0.28,0.41,5.0,0.043,50.0,188.0,0.99318,3.23,0.64,10.8,6.0
5.8,0.29,0.38,10.7,0.038,49.0,136.0,0.99366,3.11,0.59,11.2,6.0
5.8,0.345,0.15,10.8,0.033,26.0,120.0,0.9949399999999999,3.25,0.49,10.0,6.0
6.5,0.51,0.25,1.7,0.048,39.0,177.0,0.9921200000000001,3.28,0.57,10.5666666666667,5.0
6.0,0.24,0.41,1.3,0.036000000000000004,42.0,118.0,0.99018,3.04,0.64,11.733333333333302,6.0
6.5,0.51,0.25,1.7,0.048,39.0,177.0,0.9921200000000001,3.28,0.57,10.6,5.0
6.9,0.54,0.26,12.7,0.049,59.0,195.0,0.9959600000000001,3.26,0.54,10.5,6.0
6.0,0.24,0.41,1.3,0.036000000000000004,42.0,118.0,0.99018,3.04,0.64,11.75,6.0
6.6,0.26,0.36,1.2,0.035,43.0,126.0,0.9909399999999999,3.01,0.63,11.4,6.0
5.7,0.24,0.3,1.3,0.03,25.0,98.0,0.9896799999999999,3.37,0.43,12.4,7.0
6.5,0.21,0.35,5.7,0.043,47.0,197.0,0.99392,3.24,0.5,10.1,6.0
6.8,0.29,0.22,3.4,0.035,40.0,122.0,0.99024,3.09,0.47,12.3,6.0
5.0,0.24,0.34,1.1,0.034,49.0,158.0,0.98774,3.32,0.32,13.1,7.0
5.9,0.18,0.28,1.0,0.037000000000000005,24.0,88.0,0.9909399999999999,3.29,0.55,10.65,7.0
5.8,0.26,0.29,1.0,0.042,35.0,101.0,0.99044,3.36,0.48,11.4,7.0
6.7,0.61,0.21,1.65,0.11699999999999999,40.0,240.0,0.9938,3.11,0.57,9.3,5.0
5.7,0.695,0.06,6.8,0.042,9.0,84.0,0.9943200000000001,3.44,0.44,10.2,5.0
5.6,0.695,0.06,6.8,0.042,9.0,84.0,0.9943200000000001,3.44,0.44,10.2,5.0
5.7,0.39,0.25,4.9,0.033,49.0,113.0,0.98966,3.26,0.58,13.1,7.0
6.1,0.38,0.47,1.4,0.051,59.0,210.0,0.9930899999999999,3.24,0.5,9.6,5.0
6.3,0.36,0.28,2.5,0.035,18.0,73.0,0.9886799999999999,3.1,0.47,12.8,7.0
6.0,0.29,0.41,10.8,0.048,55.0,149.0,0.9937,3.09,0.59,10.966666666666699,7.0
6.0,0.29,0.41,10.8,0.048,55.0,149.0,0.9937,3.09,0.59,10.966666666666699,7.0
6.0,0.29,0.41,10.8,0.048,55.0,149.0,0.9937,3.09,0.59,10.966666666666699,7.0
6.0,0.29,0.41,10.8,0.048,55.0,149.0,0.9937,3.09,0.59,11.0,7.0
7.1,0.43,0.25,2.8,0.036000000000000004,43.0,132.0,0.98975,3.21,0.47,13.4,6.0
6.6,0.25,0.25,1.3,0.04,28.0,85.0,0.9898399999999999,2.87,0.48,11.2,6.0
6.6,0.33,0.41,2.0,0.027000000000000003,14.0,79.0,0.9906299999999999,3.27,0.63,12.4,6.0
8.0,0.23,0.41,1.1,0.048,35.0,150.0,0.9916799999999999,3.09,0.47,11.2,5.0
7.3,0.17,0.36,8.2,0.027999999999999997,44.0,111.0,0.99272,3.14,0.41,12.4,6.0
6.0,0.17,0.33,6.0,0.036000000000000004,30.0,111.0,0.9936200000000001,3.32,0.58,10.1333333333333,7.0
6.1,0.16,0.34,6.1,0.034,31.0,114.0,0.99365,3.32,0.58,10.1333333333333,7.0
7.3,0.17,0.36,8.2,0.027999999999999997,44.0,111.0,0.99272,3.14,0.41,12.4,6.0
6.4,0.31,0.53,8.8,0.057,36.0,221.0,0.9964200000000001,3.17,0.44,9.1,5.0
6.1,0.16,0.34,6.1,0.034,31.0,114.0,0.99365,3.32,0.58,10.15,7.0
6.0,0.17,0.33,6.0,0.036000000000000004,30.0,111.0,0.9936200000000001,3.32,0.58,10.15,7.0
5.9,0.44,0.33,1.2,0.049,12.0,117.0,0.99134,3.46,0.44,11.5,5.0
6.6,0.285,0.49,11.4,0.035,57.0,137.0,0.9973200000000001,3.08,0.54,8.9,6.0
4.9,0.335,0.14,1.3,0.036000000000000004,69.0,168.0,0.9921200000000001,3.47,0.46,10.4666666666667,5.0
4.9,0.335,0.14,1.3,0.036000000000000004,69.0,168.0,0.9921200000000001,3.47,0.46,10.4666666666667,5.0
6.0,0.28,0.52,6.2,0.027999999999999997,37.0,104.0,0.99161,3.28,0.51,11.8,7.0
5.8,0.35,0.29,3.2,0.034,41.0,151.0,0.9912,3.35,0.58,11.6333333333333,7.0
5.7,0.21,0.37,4.5,0.04,58.0,140.0,0.9933200000000001,3.29,0.62,10.6,6.0
6.5,0.25,0.32,9.9,0.045,41.0,128.0,0.99636,3.18,0.52,9.6,6.0
6.0,0.28,0.52,6.2,0.027999999999999997,37.0,104.0,0.99161,3.28,0.51,11.8,7.0
6.6,0.285,0.49,11.4,0.035,57.0,137.0,0.9973200000000001,3.08,0.54,8.9,6.0
4.7,0.335,0.14,1.3,0.036000000000000004,69.0,168.0,0.9921200000000001,3.47,0.46,10.5,5.0
6.8,0.63,0.04,1.3,0.057999999999999996,25.0,133.0,0.99271,3.17,0.39,10.2,4.0
5.6,0.27,0.37,0.9,0.025,11.0,49.0,0.98845,3.29,0.33,13.1,6.0
6.8,0.32,0.33,0.7,0.027000000000000003,15.0,66.0,0.9899,3.11,0.31,11.8,6.0
6.5,0.33,0.32,1.0,0.040999999999999995,39.0,120.0,0.9900399999999999,3.06,0.37,12.2,6.0
6.0,0.24,0.34,1.0,0.036000000000000004,52.0,184.0,0.99097,3.44,0.44,11.45,6.0
7.2,0.26,0.32,10.4,0.062,23.0,114.0,0.9966,3.23,0.49,10.5,5.0
6.8,0.63,0.04,1.3,0.057999999999999996,25.0,133.0,0.99271,3.17,0.39,10.2,4.0
6.7,0.16,0.32,12.5,0.035,18.0,156.0,0.99666,2.88,0.36,9.0,6.0
6.7,0.16,0.32,12.5,0.035,18.0,156.0,0.99666,2.88,0.36,9.0,6.0
6.7,0.16,0.32,12.5,0.035,18.0,156.0,0.99666,2.88,0.36,9.0,6.0
6.7,0.16,0.32,12.5,0.035,18.0,156.0,0.99666,2.88,0.36,9.0,6.0
6.9,0.19,0.31,19.25,0.043,38.0,167.0,0.99954,2.93,0.52,9.1,7.0
6.0,0.36,0.32,1.1,0.053,26.0,173.0,0.9941399999999999,3.38,0.54,8.8,5.0
6.7,0.16,0.32,12.5,0.035,18.0,156.0,0.99666,2.88,0.36,9.0,6.0
6.9,0.19,0.31,19.25,0.043,38.0,167.0,0.99954,2.93,0.52,9.1,7.0
6.7,0.35,0.32,9.0,0.032,29.0,113.0,0.9918799999999999,3.13,0.65,12.9,7.0
6.1,0.15,0.4,1.2,0.03,19.0,84.0,0.98926,3.19,0.96,13.0,6.0
6.7,0.35,0.32,9.0,0.032,29.0,113.0,0.9918799999999999,3.13,0.65,12.9,7.0
7.0,0.27,0.74,1.3,0.17300000000000001,34.0,121.0,0.99334,3.04,0.46,9.2,6.0
6.8,0.3,0.33,12.8,0.040999999999999995,60.0,168.0,0.99659,3.1,0.56,9.8,5.0
6.8,0.3,0.33,12.8,0.040999999999999995,60.0,168.0,0.99659,3.1,0.56,9.8,5.0
6.4,0.69,0.09,7.6,0.044000000000000004,34.0,144.0,0.9948,3.26,0.38,10.1,6.0
6.4,0.69,0.09,7.6,0.044000000000000004,34.0,144.0,0.9948,3.26,0.38,10.1,6.0
5.9,0.12,0.28,1.4,0.037000000000000005,36.0,83.0,0.99074,3.33,0.42,10.9,7.0
6.3,0.36,0.5,8.3,0.053,51.0,202.0,0.9955,3.2,0.51,9.6,6.0
5.7,0.27,0.16,9.0,0.053,32.0,111.0,0.99474,3.36,0.37,10.4,6.0
6.1,0.22,0.4,1.85,0.031,25.0,111.0,0.98966,3.03,0.3,11.8,7.0
5.6,0.205,0.16,12.55,0.051,31.0,115.0,0.99564,3.4,0.38,10.8,6.0
7.2,0.33,0.28,1.4,0.034,26.0,109.0,0.99246,3.28,0.57,10.6,6.0
5.9,0.21,0.31,1.8,0.033,45.0,142.0,0.9898399999999999,3.35,0.5,12.7,6.0
5.4,0.33,0.31,4.0,0.03,27.0,108.0,0.99031,3.3,0.43,12.2,7.0
5.4,0.205,0.16,12.55,0.051,31.0,115.0,0.99564,3.4,0.38,10.8,6.0
5.7,0.27,0.16,9.0,0.053,32.0,111.0,0.99474,3.36,0.37,10.4,6.0
6.4,0.28,0.28,3.0,0.04,19.0,98.0,0.99216,3.25,0.47,11.1,6.0
6.1,0.22,0.4,1.85,0.031,25.0,111.0,0.98966,3.03,0.3,11.8,7.0
6.7,0.15,0.32,7.9,0.034,17.0,81.0,0.9951200000000001,3.29,0.31,10.0,6.0
5.5,0.315,0.38,2.6,0.033,10.0,69.0,0.9909,3.12,0.59,10.8,6.0
4.8,0.225,0.38,1.2,0.07400000000000001,47.0,130.0,0.9913200000000001,3.31,0.4,10.3,6.0
5.2,0.24,0.15,7.1,0.043,32.0,134.0,0.9937799999999999,3.24,0.48,9.9,6.0
6.7,0.15,0.32,7.9,0.034,17.0,81.0,0.9951200000000001,3.29,0.31,10.0,6.0
6.6,0.27,0.32,1.3,0.044000000000000004,18.0,93.0,0.99044,3.11,0.56,12.25,5.0
6.1,0.32,0.33,10.7,0.036000000000000004,27.0,98.0,0.99521,3.34,0.52,10.2,6.0
6.0,0.25,0.28,7.7,0.053,37.0,132.0,0.9948899999999999,3.06,0.5,9.4,6.0
6.4,0.42,0.46,8.4,0.05,58.0,180.0,0.99495,3.18,0.46,9.7,6.0
6.1,0.32,0.33,10.7,0.036000000000000004,27.0,98.0,0.99521,3.34,0.52,10.2,6.0
6.9,0.31,0.33,12.7,0.038,33.0,116.0,0.9954,3.04,0.65,10.4,6.0
6.3,0.48,0.48,1.8,0.035,35.0,96.0,0.99121,3.49,0.74,12.2,6.0
6.0,0.25,0.28,7.7,0.053,37.0,132.0,0.9948899999999999,3.06,0.5,9.4,6.0
7.2,0.21,0.31,10.5,0.035,36.0,122.0,0.9947799999999999,3.12,0.4,10.6,6.0
6.8,0.32,0.43,1.6,0.05,4.0,65.0,0.99346,3.27,0.47,10.7,5.0
7.9,0.3,0.6,1.85,0.048,13.0,106.0,0.99331,3.24,0.49,11.85,5.0
5.3,0.31,0.38,10.5,0.031,53.0,140.0,0.99321,3.34,0.46,11.7,6.0
5.3,0.31,0.38,10.5,0.031,53.0,140.0,0.99321,3.34,0.46,11.7,6.0
5.2,0.185,0.22,1.0,0.03,47.0,123.0,0.99218,3.55,0.44,10.15,6.0
5.5,0.16,0.31,1.2,0.026000000000000002,31.0,68.0,0.9898,3.33,0.44,11.6333333333333,6.0
6.0,0.17,0.36,1.7,0.042,14.0,61.0,0.99144,3.22,0.54,10.8,6.0
6.0,0.16,0.36,1.6,0.042,13.0,61.0,0.9914299999999999,3.22,0.54,10.8,6.0
6.1,0.24,0.32,9.0,0.031,41.0,134.0,0.99234,3.25,0.26,12.3,7.0
5.5,0.3,0.25,1.9,0.028999999999999998,33.0,118.0,0.98972,3.36,0.66,12.5,6.0
5.5,0.16,0.31,1.2,0.026000000000000002,31.0,68.0,0.9898,3.33,0.44,11.65,6.0
6.0,0.32,0.46,1.5,0.05,56.0,189.0,0.99308,3.24,0.49,9.6,5.0
6.1,0.27,0.31,3.9,0.034,42.0,137.0,0.99218,3.24,0.46,10.9,6.0
6.0,0.27,0.32,3.6,0.035,36.0,133.0,0.99215,3.23,0.46,10.8,6.0
6.0,0.14,0.37,1.2,0.032,63.0,148.0,0.99185,3.32,0.44,11.2,5.0
5.0,0.24,0.19,5.0,0.043,17.0,101.0,0.9943799999999999,3.67,0.57,10.0,5.0
6.1,0.26,0.25,2.9,0.047,289.0,440.0,0.9931399999999999,3.44,0.64,10.5,3.0
6.3,0.23,0.5,10.4,0.043,61.0,132.0,0.9954200000000001,2.86,0.46,9.1,6.0
5.6,0.26,0.5,11.4,0.028999999999999998,25.0,93.0,0.9942799999999999,3.23,0.49,10.5,6.0
6.1,0.34,0.24,18.35,0.05,33.0,184.0,0.9994299999999999,3.12,0.61,9.3,5.0
6.2,0.35,0.25,18.4,0.051,28.0,182.0,0.99946,3.13,0.62,9.3,6.0
6.0,0.14,0.37,1.2,0.032,63.0,148.0,0.99185,3.32,0.44,11.2,5.0
7.3,0.36,0.62,7.1,0.033,48.0,185.0,0.99472,3.14,0.62,10.6,6.0
5.1,0.25,0.36,1.3,0.035,40.0,78.0,0.9891,3.23,0.64,12.1,7.0
5.5,0.16,0.26,1.5,0.032,35.0,100.0,0.9907600000000001,3.43,0.77,12.0,6.0
6.4,0.19,0.35,10.2,0.043,40.0,106.0,0.9963200000000001,3.16,0.5,9.7,6.0
6.6,0.29,0.73,2.2,0.027000000000000003,21.0,92.0,0.99,3.12,0.48,12.4,6.0
6.0,0.38,0.26,3.5,0.035,38.0,111.0,0.98872,3.18,0.47,13.6,7.0
6.0,0.38,0.26,3.5,0.035,38.0,111.0,0.98872,3.18,0.47,13.6,7.0
6.5,0.2,0.35,3.9,0.04,27.0,140.0,0.9910200000000001,2.98,0.53,11.8,6.0
6.6,0.17,0.26,7.4,0.052000000000000005,45.0,128.0,0.9938799999999999,3.16,0.37,10.0,6.0
6.6,0.17,0.26,7.4,0.052000000000000005,45.0,128.0,0.9938799999999999,3.16,0.37,10.0,6.0
6.2,0.15,0.27,11.0,0.035,46.0,116.0,0.9960200000000001,3.12,0.38,9.1,6.0
5.9,0.48,0.3,1.5,0.037000000000000005,19.0,78.0,0.9905700000000001,3.47,0.42,11.9,7.0
5.3,0.4,0.25,3.9,0.031,45.0,130.0,0.99072,3.31,0.58,11.75,7.0
5.9,0.26,0.29,5.4,0.046,34.0,116.0,0.99224,3.24,0.41,11.4,6.0
5.2,0.3,0.34,1.5,0.038,18.0,96.0,0.9894200000000001,3.56,0.48,13.0,8.0
6.4,0.32,0.25,5.0,0.055,28.0,138.0,0.9917100000000001,3.27,0.5,12.4,8.0
6.6,0.19,0.25,1.2,0.052000000000000005,34.0,181.0,0.9935200000000001,3.3,0.42,9.4,7.0
6.8,0.27,0.3,13.0,0.047,69.0,160.0,0.99705,3.16,0.5,9.6,6.0
6.8,0.27,0.3,13.0,0.047,69.0,160.0,0.99705,3.16,0.5,9.6,6.0
6.8,0.27,0.3,13.0,0.047,69.0,160.0,0.99705,3.16,0.5,9.6,6.0
6.8,0.27,0.3,13.0,0.047,69.0,160.0,0.99705,3.16,0.5,9.6,6.0
6.4,0.28,0.45,8.6,0.057,47.0,223.0,0.99654,3.16,0.51,9.1,5.0
5.2,0.21,0.31,1.7,0.048,17.0,61.0,0.9895299999999999,3.24,0.37,12.0,7.0
7.1,0.24,0.34,1.2,0.045,6.0,132.0,0.9913200000000001,3.16,0.46,11.2,4.0
5.0,0.27,0.4,1.2,0.076,42.0,124.0,0.9920399999999999,3.32,0.47,10.1,6.0
5.8,0.27,0.4,1.2,0.076,47.0,130.0,0.99185,3.13,0.45,10.3,6.0
5.9,0.27,0.32,2.0,0.034,31.0,102.0,0.9895200000000001,3.16,0.56,12.3,6.0
5.8,0.315,0.19,19.4,0.031,28.0,106.0,0.9970399999999999,2.97,0.4,10.55,6.0
6.0,0.59,0.0,0.8,0.037000000000000005,30.0,95.0,0.9903200000000001,3.1,0.4,10.9,4.0
5.8,0.3,0.09,6.3,0.042,36.0,138.0,0.99382,3.15,0.48,9.7,5.0
5.6,0.3,0.1,6.4,0.043,34.0,142.0,0.99382,3.14,0.48,9.8,5.0
6.7,0.3,0.5,12.1,0.045,38.0,127.0,0.9974,3.04,0.53,8.9,6.0
6.7,0.3,0.5,12.1,0.045,38.0,127.0,0.9974,3.04,0.53,8.9,6.0
6.4,0.31,0.31,12.9,0.045,55.0,161.0,0.99546,3.02,0.59,10.2,5.0
6.9,0.25,0.29,2.4,0.038,28.0,76.0,0.9908799999999999,3.01,0.36,11.7,7.0
4.4,0.32,0.39,4.3,0.03,31.0,127.0,0.9890399999999999,3.46,0.36,12.8,8.0
3.9,0.225,0.4,4.2,0.03,29.0,118.0,0.9890000000000001,3.57,0.36,12.8,8.0
6.4,0.31,0.31,12.9,0.045,55.0,161.0,0.99546,3.02,0.59,10.2,5.0
5.5,0.62,0.33,1.7,0.037000000000000005,24.0,118.0,0.9875799999999999,3.15,0.39,13.55,6.0
6.2,0.3,0.42,2.2,0.036000000000000004,28.0,128.0,0.9901,3.13,0.38,11.6,6.0
6.7,0.3,0.5,12.1,0.045,38.0,127.0,0.9974,3.04,0.53,8.9,6.0
4.7,0.785,0.0,3.4,0.036000000000000004,23.0,134.0,0.9898100000000001,3.53,0.92,13.8,6.0
6.0,0.31,0.32,7.4,0.175,47.0,159.0,0.9952,3.19,0.5,9.4,6.0
6.0,0.32,0.3,7.3,0.174,46.0,159.0,0.99519,3.18,0.49,9.4,5.0
6.4,0.105,0.29,1.1,0.035,44.0,140.0,0.9914200000000001,3.17,0.55,10.7,7.0
6.4,0.105,0.29,1.1,0.035,44.0,140.0,0.9914200000000001,3.17,0.55,10.7,7.0
5.7,0.33,0.32,1.4,0.043,28.0,93.0,0.9897,3.31,0.5,12.3,6.0
